epoch,checkpoint,calibration_path,calibration_onset_open,calibration_offset_open,calibration_ev_f1_mean,eval_ev_f1_mean,eval_ev_f1_mean_anypitch,eval_patk_onset_f1,eval_patk_note_f1,eval_onset_event_f1,eval_offset_event_f1
160,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_160.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_160/calibration.json,0.018,0.015,0.06182431098965073,0.06445763037970181,0.41619226219629185,0.030589289221671874,0.004498421025779135,0.0697178058864735,0.05919745487293013
141,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_141.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_141/calibration.json,0.023,0.045,0.0644256642575233,0.06438610001349843,0.3176041909547059,0.032771957215610374,0.008192985891302556,0.07373534952806439,0.055036850498932456
176,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_176.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_176/calibration.json,0.018,0.02,0.0631162108313783,0.06436096666393668,0.41783969227507345,0.05324173022635277,0.010304847444413014,0.0648030468283376,0.06391888649953575
114,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_114.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_114/calibration.json,0.028,0.03,0.06818317675620894,0.06429115705851426,0.21389922123156474,0.017369722057469,0.008684858534004983,0.06842538726043935,0.06015692685658916
124,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_124.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_124/calibration.json,0.018,0.025,0.06660114190963966,0.06426695930139081,0.29153785378220387,0.02642159185113258,0.009190115688207613,0.07016542726526526,0.058368491337516384
140,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_140.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_140/calibration.json,0.023,0.04,0.06740364232123956,0.06421527688150822,0.33047011228177736,0.029716339461767247,0.008104452924368021,0.07181843953352897,0.05661211422948747
161,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_161.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_161/calibration.json,0.018,0.015,0.06221249317214313,0.06420909868471374,0.42074230333730084,0.029969144923723,0.004407223372607992,0.06781213913589969,0.06060605823352778
154,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_154.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_154/calibration.json,0.023,0.015,0.06519179490836387,0.06417512540801827,0.440902635168661,0.03039784975703326,0.007152431786747058,0.07098591209864567,0.05736433871739088
137,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_137.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_137/calibration.json,0.018,0.035,0.06337256974215993,0.06414067596979531,0.333709570586169,0.02983589781236591,0.0069617058682895396,0.07397893338212033,0.0543024185574703
130,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_130.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_130/calibration.json,0.018,0.025,0.06473159035590145,0.06406665285619584,0.3441147391687541,0.026427056485542545,0.006342489889563138,0.07228915340919528,0.055844152303196386
123,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_123.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_123/calibration.json,0.013,0.03,0.06953900506179436,0.06403163199072084,0.33442028634190624,0.025028436488713057,0.00455062078929168,0.06548901059167651,0.06257425338976519
110,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_110.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_110/calibration.json,0.023,0.035,0.0700405339972448,0.06401830182607515,0.21783023736164725,0.010554084710678636,0.0079155622832736,0.06624953587475874,0.061787067777391576
162,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_162.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_162/calibration.json,0.018,0.015,0.06391073985391947,0.06382946144972604,0.4481824295920225,0.034452292333634886,0.006183741097138161,0.0665467597296913,0.06111216316976076
165,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_165.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_165/calibration.json,0.018,0.015,0.0642140497647173,0.06375980285519499,0.46141000958404454,0.03660713834789198,0.0089285669195694,0.06735518349215734,0.060164422218232635
181,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_181.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_181/calibration.json,0.018,0.02,0.06334059832658859,0.06366886207915425,0.4866268934646059,0.049999995870836554,0.012121207992336692,0.06581782310195408,0.061519901056354416
184,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_184.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_184/calibration.json,0.018,0.02,0.06367924507003846,0.06361113981825343,0.5174922649659404,0.03975154845408104,0.00993788385805607,0.06572068462040793,0.061501595016098934
183,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_183.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_183/calibration.json,0.018,0.02,0.06373255843109733,0.06360829916262256,0.5174922649659404,0.04052442960593003,0.009535156662196778,0.06600412278950363,0.061212475535741495
118,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_118.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_118/calibration.json,0.013,0.07,0.06691734418451217,0.06353270455258796,0.25452008891015665,0.021164016209686578,0.007054668767174016,0.06600807976517642,0.061057329339999494
169,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_169.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_169/calibration.json,0.023,0.015,0.062440948331236236,0.06348250374812124,0.46343737891164294,0.04304932283534806,0.009865466333405114,0.06987128650520268,0.0570937209910398
171,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_171.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_171/calibration.json,0.018,0.02,0.06280598278728117,0.06345966414857578,0.40540064792389563,0.03666520723777324,0.007856826618210038,0.06498037226290554,0.061938956034246005
151,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_151.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_151/calibration.json,0.023,0.05,0.06316153555338913,0.06338292209163199,0.30894776917431543,0.035682421897674614,0.008028541434051713,0.07395411276943416,0.05281173141382982
116,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_116.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_116/calibration.json,0.023,0.03,0.06736808577292212,0.06338115559967768,0.23045013884232693,0.02167368557502123,0.007224558543289005,0.06683080857502063,0.05993150262433472
172,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_172.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_172/calibration.json,0.018,0.02,0.062190787499850186,0.06329167878867525,0.432323228010231,0.03624534856654109,0.008364307674608835,0.0650912079333425,0.06149214964400802
174,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_174.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_174/calibration.json,0.018,0.02,0.0635572466144663,0.06322109595149536,0.42825198120305186,0.04644930321636406,0.009825810586054152,0.0634196864393719,0.06302250546361883
113,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_113.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_113/calibration.json,0.023,0.03,0.06812993164750136,0.06320895904819704,0.21931338436197656,0.013071890424804338,0.009150321797405438,0.0659181415799909,0.060499776516403175
143,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_143.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_143/calibration.json,0.028,0.045,0.06481376679052414,0.06318835978061225,0.3138660629291222,0.033333328804915,0.00810810357991893,0.07159584763314956,0.054780871928074945
163,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_163.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_163/calibration.json,0.018,0.015,0.06290160614866658,0.06313170689269762,0.4201187240870643,0.04300168195839859,0.007588528501700955,0.06514806089130414,0.06111535289409111
157,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_157.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_157/calibration.json,0.018,0.015,0.0648721390522779,0.06312927208953292,0.41511890746409374,0.026821631607758207,0.007152431786747058,0.06913804578313767,0.057120498395928185
117,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_117.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_117/calibration.json,0.013,0.03,0.06892672304130988,0.06310761705691084,0.3258672616005326,0.022551923821170605,0.005934713138878314,0.06798739020288828,0.058227843910933386
150,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_150.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_150/calibration.json,0.018,0.015,0.06177284718028805,0.06310680142145561,0.4217077777035533,0.024215242118028557,0.0026905784410983,0.06952869514188303,0.0566849077010282
182,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_182.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_182/calibration.json,0.018,0.02,0.06144645949651427,0.06295637676290931,0.509618535067136,0.043019476225303895,0.010551943758036274,0.06538006832371067,0.06053268520210795
156,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_156.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_156/calibration.json,0.018,0.04,0.06325140036383632,0.06287299726018863,0.3339384718563003,0.0251279618999961,0.006514653384583083,0.07093875323132562,0.054807241289051664
195,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_195.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_195/calibration.json,0.018,0.02,0.06140489664171616,0.06284414110823039,0.5281743744015122,0.039768015542101964,0.010770501043586225,0.06403414918578063,0.06165413303068017
193,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_193.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_193/calibration.json,0.018,0.02,0.06254785262616536,0.06283568225828574,0.5246573943994742,0.04324764971220043,0.010607910830379142,0.0649591660753165,0.06071219844125498
